command	path	resolved_path	package
unzip	/usr/bin/unzip	/usr/bin/unzip	unzip
unzipsfx	/usr/bin/unzipsfx	/usr/bin/unzipsfx	unzip
update-alternatives	/usr/bin/update-alternatives	/usr/bin/update-alternatives	dpkg
update-mime-database	/usr/bin/update-mime-database	/usr/bin/update-mime-database	shared-mime-info
update-perl-sax-parsers	/usr/bin/update-perl-sax-parsers	/usr/bin/update-perl-sax-parsers	libxml-sax-perl
update_rubygems	/usr/bin/update_rubygems	/usr/bin/update_rubygems	ruby-rubygems
updatedb	/usr/bin/updatedb	/usr/sbin/updatedb.plocate	plocate
uptime	/usr/bin/uptime	/usr/bin/uptime	procps
upx	/usr/bin/upx	/usr/bin/upx-ucl	upx-ucl
upx-ucl	/usr/bin/upx-ucl	/usr/bin/upx-ucl	upx-ucl
urlsnarf	/usr/bin/urlsnarf	/usr/bin/urlsnarf	dsniff
usb-devices	/usr/bin/usb-devices	/usr/bin/usb-devices	usbutils
usbhid-dump	/usr/bin/usbhid-dump	/usr/bin/usbhid-dump	usbutils
usbreset	/usr/bin/usbreset	/usr/bin/usbreset	usbutils
users	/usr/bin/users	/usr/bin/users	coreutils
usnjls	/usr/bin/usnjls	/usr/bin/usnjls	sleuthkit
vacuumdb	/usr/bin/vacuumdb	/usr/share/postgresql-common/pg_wrapper	postgresql-client-common
vacuumlo	/usr/bin/vacuumlo	/usr/share/postgresql-common/pg_wrapper	postgresql-client-common
validate-patterns	/usr/bin/validate-patterns	/usr/bin/validate-patterns	python3-stix2-patterns
varlinkctl	/usr/bin/varlinkctl	/usr/bin/varlinkctl	systemd
vbutil_firmware	/usr/bin/vbutil_firmware	/usr/bin/futility	vboot-utils
vbutil_kernel	/usr/bin/vbutil_kernel	/usr/bin/futility	vboot-kernel-utils
vbutil_key	/usr/bin/vbutil_key	/usr/bin/futility	vboot-utils
vbutil_keyblock	/usr/bin/vbutil_keyblock	/usr/bin/futility	vboot-utils
vdi2john	/usr/bin/vdi2john	/usr/share/john/vdi2john.pl	john-data
vdir	/usr/bin/vdir	/usr/bin/vdir	coreutils
vi	/usr/bin/vi	/usr/bin/vim.basic	vim
view	/usr/bin/view	/usr/bin/vim.basic	vim
viewres	/usr/bin/viewres	/usr/bin/viewres	x11-utils
vim	/usr/bin/vim	/usr/bin/vim.basic	vim
vim.basic	/usr/bin/vim.basic	/usr/bin/vim.basic	vim
vimdiff	/usr/bin/vimdiff	/usr/bin/vim.basic	vim
vimtutor	/usr/bin/vimtutor	/usr/bin/vimtutor	vim-runtime
virtualenv	/usr/bin/virtualenv	/usr/bin/virtualenv	python3-virtualenv
vmstat	/usr/bin/vmstat	/usr/bin/vmstat	procps
vmx2john	/usr/bin/vmx2john	/usr/share/john/vmx2john.py	john-data
voiphopper	/usr/bin/voiphopper	/usr/bin/voiphopper	voiphopper
w	/usr/bin/w	/usr/bin/w	procps
wafw00f	/usr/bin/wafw00f	/usr/bin/wafw00f	wafw00f
wall	/usr/bin/wall	/usr/bin/wall	bsdutils
wash	/usr/bin/wash	/usr/bin/reaver	reaver
watch	/usr/bin/watch	/usr/bin/watch	procps
wc	/usr/bin/wc	/usr/bin/wc	coreutils
wce	/usr/bin/wce	/usr/bin/wce	wce
wcurl	/usr/bin/wcurl	/usr/bin/wcurl	curl
weasyprint	/usr/bin/weasyprint	/usr/bin/weasyprint	weasyprint
webfuzz	/usr/bin/webfuzz	/usr/bin/webfuzz	spike
webmitm	/usr/bin/webmitm	/usr/bin/webmitm	dsniff
webshells	/usr/bin/webshells	/usr/bin/webshells	webshells
websockets	/usr/bin/websockets	/usr/bin/websockets	python3-websockets
websockify	/usr/bin/websockify	/usr/bin/websockify	python3-websockify
webspy	/usr/bin/webspy	/usr/bin/webspy	dsniff
weevely	/usr/bin/weevely	/usr/share/weevely/weevely.py	weevely
wfuzz	/usr/bin/wfuzz	/usr/bin/wfuzz	wfuzz
wget	/usr/bin/wget	/usr/bin/wget	wget
whatweb	/usr/bin/whatweb	/usr/bin/whatweb	whatweb
whereis	/usr/bin/whereis	/usr/bin/whereis	util-linux
which	/usr/bin/which	/usr/bin/which.debianutils	debianutils
which.debianutils	/usr/bin/which.debianutils	/usr/bin/which.debianutils	debianutils
whirlpooldeep	/usr/bin/whirlpooldeep	/usr/bin/whirlpooldeep	hashdeep
who	/usr/bin/who	/usr/bin/who	coreutils
whoami	/usr/bin/whoami	/usr/bin/whoami	coreutils
whois	/usr/bin/whois	/usr/bin/whois	whois
windows-binaries	/usr/bin/windows-binaries	/usr/bin/windows-binaries	windows-binaries
windows-resources	/usr/bin/windows-resources	/usr/bin/windows-resources	windows-binaries
winexe	/usr/bin/winexe	/usr/bin/winexe	samba-common-bin
winpeas	/usr/bin/winpeas	/usr/bin/winpeas	peass
wireshark	/usr/bin/wireshark	/usr/bin/wireshark	wireshark
wordlists	/usr/bin/wordlists	/usr/bin/wordlists	wordlists
wpaclean	/usr/bin/wpaclean	/usr/bin/wpaclean	aircrack-ng
wpscan	/usr/bin/wpscan	/usr/bin/wpscan	wpscan
wrjpgcom	/usr/bin/wrjpgcom	/usr/bin/wrjpgcom	libjpeg-turbo-progs
wsdump	/usr/bin/wsdump	/usr/bin/wsdump	python3-websocket
wsrep_sst_backup	/usr/bin/wsrep_sst_backup	/usr/bin/wsrep_sst_backup	mariadb-server
wsrep_sst_common	/usr/bin/wsrep_sst_common	/usr/bin/wsrep_sst_common	mariadb-server
wsrep_sst_mariabackup	/usr/bin/wsrep_sst_mariabackup	/usr/bin/wsrep_sst_mariabackup	mariadb-server
wsrep_sst_mysqldump	/usr/bin/wsrep_sst_mysqldump	/usr/bin/wsrep_sst_mysqldump	mariadb-server
wsrep_sst_rsync	/usr/bin/wsrep_sst_rsync	/usr/bin/wsrep_sst_rsync	mariadb-server
wsrep_sst_rsync_wan	/usr/bin/wsrep_sst_rsync_wan	/usr/bin/wsrep_sst_rsync	mariadb-server
x-www-browser	/usr/bin/x-www-browser	/usr/bin/chromium	chromium
x11_spike	/usr/bin/x11_spike	/usr/bin/x11_spike	spike
x86_64	/usr/bin/x86_64	/usr/bin/setarch	util-linux
x86_64-linux-gnu-addr2line	/usr/bin/x86_64-linux-gnu-addr2line	/usr/bin/x86_64-linux-gnu-addr2line	binutils-x86-64-linux-gnu
x86_64-linux-gnu-ar	/usr/bin/x86_64-linux-gnu-ar	/usr/bin/x86_64-linux-gnu-ar	binutils-x86-64-linux-gnu
x86_64-linux-gnu-as	/usr/bin/x86_64-linux-gnu-as	/usr/bin/x86_64-linux-gnu-as	binutils-x86-64-linux-gnu
x86_64-linux-gnu-c++filt	/usr/bin/x86_64-linux-gnu-c++filt	/usr/bin/x86_64-linux-gnu-c++filt	binutils-x86-64-linux-gnu
x86_64-linux-gnu-elfedit	/usr/bin/x86_64-linux-gnu-elfedit	/usr/bin/x86_64-linux-gnu-elfedit	binutils-x86-64-linux-gnu
x86_64-linux-gnu-gprof	/usr/bin/x86_64-linux-gnu-gprof	/usr/bin/x86_64-linux-gnu-gprof	binutils-x86-64-linux-gnu
x86_64-linux-gnu-ld	/usr/bin/x86_64-linux-gnu-ld	/usr/bin/x86_64-linux-gnu-ld.bfd	binutils-x86-64-linux-gnu
x86_64-linux-gnu-ld.bfd	/usr/bin/x86_64-linux-gnu-ld.bfd	/usr/bin/x86_64-linux-gnu-ld.bfd	binutils-x86-64-linux-gnu
x86_64-linux-gnu-nm	/usr/bin/x86_64-linux-gnu-nm	/usr/bin/x86_64-linux-gnu-nm	binutils-x86-64-linux-gnu
x86_64-linux-gnu-objcopy	/usr/bin/x86_64-linux-gnu-objcopy	/usr/bin/x86_64-linux-gnu-objcopy	binutils-x86-64-linux-gnu
x86_64-linux-gnu-objdump	/usr/bin/x86_64-linux-gnu-objdump	/usr/bin/x86_64-linux-gnu-objdump	binutils-x86-64-linux-gnu
x86_64-linux-gnu-python3-config	/usr/bin/x86_64-linux-gnu-python3-config	/usr/bin/x86_64-linux-gnu-python3.14-config	libpython3-dev:amd64
x86_64-linux-gnu-python3.14-config	/usr/bin/x86_64-linux-gnu-python3.14-config	/usr/bin/x86_64-linux-gnu-python3.14-config	libpython3.14-dev:amd64
x86_64-linux-gnu-ranlib	/usr/bin/x86_64-linux-gnu-ranlib	/usr/bin/x86_64-linux-gnu-ranlib	binutils-x86-64-linux-gnu
x86_64-linux-gnu-readelf	/usr/bin/x86_64-linux-gnu-readelf	/usr/bin/x86_64-linux-gnu-readelf	binutils-x86-64-linux-gnu
x86_64-linux-gnu-size	/usr/bin/x86_64-linux-gnu-size	/usr/bin/x86_64-linux-gnu-size	binutils-x86-64-linux-gnu
x86_64-linux-gnu-strings	/usr/bin/x86_64-linux-gnu-strings	/usr/bin/x86_64-linux-gnu-strings	binutils-x86-64-linux-gnu
x86_64-linux-gnu-strip	/usr/bin/x86_64-linux-gnu-strip	/usr/bin/x86_64-linux-gnu-strip	binutils-x86-64-linux-gnu
x86_64-w64-mingw32-addr2line	/usr/bin/x86_64-w64-mingw32-addr2line	/usr/bin/x86_64-w64-mingw32-addr2line	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ar	/usr/bin/x86_64-w64-mingw32-ar	/usr/bin/x86_64-w64-mingw32-ar	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-as	/usr/bin/x86_64-w64-mingw32-as	/usr/bin/x86_64-w64-mingw32-as	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-c++filt	/usr/bin/x86_64-w64-mingw32-c++filt	/usr/bin/x86_64-w64-mingw32-c++filt	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-cpp	/usr/bin/x86_64-w64-mingw32-cpp	/usr/bin/x86_64-w64-mingw32-cpp-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-cpp-win32	/usr/bin/x86_64-w64-mingw32-cpp-win32	/usr/bin/x86_64-w64-mingw32-cpp-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-dlltool	/usr/bin/x86_64-w64-mingw32-dlltool	/usr/bin/x86_64-w64-mingw32-dlltool	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-dllwrap	/usr/bin/x86_64-w64-mingw32-dllwrap	/usr/bin/x86_64-w64-mingw32-dllwrap	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-elfedit	/usr/bin/x86_64-w64-mingw32-elfedit	/usr/bin/x86_64-w64-mingw32-elfedit	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-gcc	/usr/bin/x86_64-w64-mingw32-gcc	/usr/bin/x86_64-w64-mingw32-gcc-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-15	/usr/bin/x86_64-w64-mingw32-gcc-15	/usr/bin/x86_64-w64-mingw32-gcc-15-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-15-win32	/usr/bin/x86_64-w64-mingw32-gcc-15-win32	/usr/bin/x86_64-w64-mingw32-gcc-15-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ar	/usr/bin/x86_64-w64-mingw32-gcc-ar	/usr/bin/x86_64-w64-mingw32-gcc-ar-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ar-win32	/usr/bin/x86_64-w64-mingw32-gcc-ar-win32	/usr/bin/x86_64-w64-mingw32-gcc-ar-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-nm	/usr/bin/x86_64-w64-mingw32-gcc-nm	/usr/bin/x86_64-w64-mingw32-gcc-nm-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-nm-win32	/usr/bin/x86_64-w64-mingw32-gcc-nm-win32	/usr/bin/x86_64-w64-mingw32-gcc-nm-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ranlib	/usr/bin/x86_64-w64-mingw32-gcc-ranlib	/usr/bin/x86_64-w64-mingw32-gcc-ranlib-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-ranlib-win32	/usr/bin/x86_64-w64-mingw32-gcc-ranlib-win32	/usr/bin/x86_64-w64-mingw32-gcc-ranlib-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcc-win32	/usr/bin/x86_64-w64-mingw32-gcc-win32	/usr/bin/x86_64-w64-mingw32-gcc-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov	/usr/bin/x86_64-w64-mingw32-gcov	/usr/bin/x86_64-w64-mingw32-gcov-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-dump	/usr/bin/x86_64-w64-mingw32-gcov-dump	/usr/bin/x86_64-w64-mingw32-gcov-dump-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-dump-win32	/usr/bin/x86_64-w64-mingw32-gcov-dump-win32	/usr/bin/x86_64-w64-mingw32-gcov-dump-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-tool	/usr/bin/x86_64-w64-mingw32-gcov-tool	/usr/bin/x86_64-w64-mingw32-gcov-tool-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-tool-win32	/usr/bin/x86_64-w64-mingw32-gcov-tool-win32	/usr/bin/x86_64-w64-mingw32-gcov-tool-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gcov-win32	/usr/bin/x86_64-w64-mingw32-gcov-win32	/usr/bin/x86_64-w64-mingw32-gcov-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-gprof	/usr/bin/x86_64-w64-mingw32-gprof	/usr/bin/x86_64-w64-mingw32-gprof	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ld	/usr/bin/x86_64-w64-mingw32-ld	/usr/bin/x86_64-w64-mingw32-ld.bfd	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ld.bfd	/usr/bin/x86_64-w64-mingw32-ld.bfd	/usr/bin/x86_64-w64-mingw32-ld.bfd	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-lto-dump-win32	/usr/bin/x86_64-w64-mingw32-lto-dump-win32	/usr/bin/x86_64-w64-mingw32-lto-dump-win32	gcc-mingw-w64-x86-64-win32
x86_64-w64-mingw32-nm	/usr/bin/x86_64-w64-mingw32-nm	/usr/bin/x86_64-w64-mingw32-nm	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-objcopy	/usr/bin/x86_64-w64-mingw32-objcopy	/usr/bin/x86_64-w64-mingw32-objcopy	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-objdump	/usr/bin/x86_64-w64-mingw32-objdump	/usr/bin/x86_64-w64-mingw32-objdump	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-ranlib	/usr/bin/x86_64-w64-mingw32-ranlib	/usr/bin/x86_64-w64-mingw32-ranlib	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-readelf	/usr/bin/x86_64-w64-mingw32-readelf	/usr/bin/x86_64-w64-mingw32-readelf	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-size	/usr/bin/x86_64-w64-mingw32-size	/usr/bin/x86_64-w64-mingw32-size	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-strings	/usr/bin/x86_64-w64-mingw32-strings	/usr/bin/x86_64-w64-mingw32-strings	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-strip	/usr/bin/x86_64-w64-mingw32-strip	/usr/bin/x86_64-w64-mingw32-strip	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-windmc	/usr/bin/x86_64-w64-mingw32-windmc	/usr/bin/x86_64-w64-mingw32-windmc	binutils-mingw-w64-x86-64
x86_64-w64-mingw32-windres	/usr/bin/x86_64-w64-mingw32-windres	/usr/bin/x86_64-w64-mingw32-windres	binutils-mingw-w64-x86-64
xargs	/usr/bin/xargs	/usr/bin/xargs	findutils
xdg-desktop-icon	/usr/bin/xdg-desktop-icon	/usr/bin/xdg-desktop-icon	xdg-utils
xdg-desktop-menu	/usr/bin/xdg-desktop-menu	/usr/bin/xdg-desktop-menu	xdg-utils
xdg-email	/usr/bin/xdg-email	/usr/bin/xdg-email	xdg-utils
xdg-icon-resource	/usr/bin/xdg-icon-resource	/usr/bin/xdg-icon-resource	xdg-utils
xdg-mime	/usr/bin/xdg-mime	/usr/bin/xdg-mime	xdg-utils
xdg-open	/usr/bin/xdg-open	/usr/bin/xdg-open	xdg-utils
xdg-screensaver	/usr/bin/xdg-screensaver	/usr/bin/xdg-screensaver	xdg-utils
xdg-settings	/usr/bin/xdg-settings	/usr/bin/xdg-settings	xdg-utils
xdpyinfo	/usr/bin/xdpyinfo	/usr/bin/xdpyinfo	x11-utils
xdriinfo	/usr/bin/xdriinfo	/usr/bin/xdriinfo	x11-utils
xev	/usr/bin/xev	/usr/bin/xev	x11-utils
xfd	/usr/bin/xfd	/usr/bin/xfd	x11-utils
xfontsel	/usr/bin/xfontsel	/usr/bin/xfontsel	x11-utils
xkibitz	/usr/bin/xkibitz	/usr/bin/expect_xkibitz	expect
xkill	/usr/bin/xkill	/usr/bin/xkill	x11-utils
xlsatoms	/usr/bin/xlsatoms	/usr/bin/xlsatoms	x11-utils
xlsclients	/usr/bin/xlsclients	/usr/bin/xlsclients	x11-utils
xlsfonts	/usr/bin/xlsfonts	/usr/bin/xlsfonts	x11-utils
xmessage	/usr/bin/xmessage	/usr/bin/xmessage	x11-utils
xminicom	/usr/bin/xminicom	/usr/bin/xminicom	minicom
xmlcatalog	/usr/bin/xmlcatalog	/usr/bin/xmlcatalog	libxml2-utils
xmllint	/usr/bin/xmllint	/usr/bin/xmllint	libxml2-utils
xprop	/usr/bin/xprop	/usr/bin/xprop	x11-utils
xpstat	/usr/bin/xpstat	/usr/bin/expect_xpstat	expect
xsubpp	/usr/bin/xsubpp	/usr/bin/xsubpp	perl
xvinfo	/usr/bin/xvinfo	/usr/bin/xvinfo	x11-utils
xwininfo	/usr/bin/xwininfo	/usr/bin/xwininfo	x11-utils
xxd	/usr/bin/xxd	/usr/bin/xxd	xxd
yes	/usr/bin/yes	/usr/bin/yes	coreutils
ypdomainname	/usr/bin/ypdomainname	/usr/bin/hostname	hostname
zcat	/usr/bin/zcat	/usr/bin/zcat	gzip
zcmp	/usr/bin/zcmp	/usr/bin/zcmp	gzip
zdiff	/usr/bin/zdiff	/usr/bin/zdiff	gzip
zdump	/usr/bin/zdump	/usr/bin/zdump	libc-bin
zed2john	/usr/bin/zed2john	/usr/share/john/zed2john.py	john-data
zegrep	/usr/bin/zegrep	/usr/bin/zegrep	gzip
zfgrep	/usr/bin/zfgrep	/usr/bin/zfgrep	gzip
zforce	/usr/bin/zforce	/usr/bin/zforce	gzip
zgrep	/usr/bin/zgrep	/usr/bin/zgrep	gzip
zip	/usr/bin/zip	/usr/bin/zip	zip
zipcloak	/usr/bin/zipcloak	/usr/bin/zipcloak	zip
zipdetails	/usr/bin/zipdetails	/usr/bin/zipdetails	perl
zipgrep	/usr/bin/zipgrep	/usr/bin/zipgrep	unzip
zipinfo	/usr/bin/zipinfo	/usr/bin/zipinfo	unzip
zipnote	/usr/bin/zipnote	/usr/bin/zipnote	zip
zipsplit	/usr/bin/zipsplit	/usr/bin/zipsplit	zip
zless	/usr/bin/zless	/usr/bin/zless	gzip
zmore	/usr/bin/zmore	/usr/bin/zmore	gzip
znew	/usr/bin/znew	/usr/bin/znew	gzip
zsh	/usr/bin/zsh	/usr/bin/zsh	zsh
nuclei	/usr/local/bin/nuclei	/usr/local/bin/nuclei	projectdiscovery-nuclei
SIPdump	/usr/sbin/SIPdump	/usr/sbin/SIPdump	john
a2disconf	/usr/sbin/a2disconf	/usr/sbin/a2enmod	apache2
a2dismod	/usr/sbin/a2dismod	/usr/sbin/a2enmod	apache2
a2dissite	/usr/sbin/a2dissite	/usr/sbin/a2enmod	apache2
a2enconf	/usr/sbin/a2enconf	/usr/sbin/a2enmod	apache2
a2enmod	/usr/sbin/a2enmod	/usr/sbin/a2enmod	apache2
a2ensite	/usr/sbin/a2ensite	/usr/sbin/a2enmod	apache2
a2query	/usr/sbin/a2query	/usr/sbin/a2query	apache2
add-shell	/usr/sbin/add-shell	/usr/sbin/add-shell	debianutils
addgroup	/usr/sbin/addgroup	/usr/sbin/adduser	adduser
adduser	/usr/sbin/adduser	/usr/sbin/adduser	adduser
agetty	/usr/sbin/agetty	/usr/sbin/agetty	util-linux
airbase-ng	/usr/sbin/airbase-ng	/usr/sbin/airbase-ng	aircrack-ng
aireplay-ng	/usr/sbin/aireplay-ng	/usr/sbin/aireplay-ng	aircrack-ng
airmon-ng	/usr/sbin/airmon-ng	/usr/sbin/airmon-ng	aircrack-ng
airodump-ng	/usr/sbin/airodump-ng	/usr/sbin/airodump-ng	aircrack-ng
airodump-ng-oui-update	/usr/sbin/airodump-ng-oui-update	/usr/sbin/airodump-ng-oui-update	aircrack-ng
airserv-ng	/usr/sbin/airserv-ng	/usr/sbin/airserv-ng	aircrack-ng
airtun-ng	/usr/sbin/airtun-ng	/usr/sbin/airtun-ng	aircrack-ng
airventriloquist-ng	/usr/sbin/airventriloquist-ng	/usr/sbin/airventriloquist-ng	aircrack-ng
apache2	/usr/sbin/apache2	/usr/sbin/apache2	apache2-bin
apache2ctl	/usr/sbin/apache2ctl	/usr/sbin/apache2ctl	apache2
apachectl	/usr/sbin/apachectl	/usr/sbin/apache2ctl	apache2
arp	/usr/sbin/arp	/usr/sbin/arp	net-tools
arp-fingerprint	/usr/sbin/arp-fingerprint	/usr/sbin/arp-fingerprint	arp-scan
arp-scan	/usr/sbin/arp-scan	/usr/sbin/arp-scan	arp-scan
arpd	/usr/sbin/arpd	/usr/sbin/arpd	iproute2
arping	/usr/sbin/arping	/usr/sbin/arping	arping
aspell-autobuildhash	/usr/sbin/aspell-autobuildhash	/usr/sbin/aspell-autobuildhash	dictionaries-common
astraceroute	/usr/sbin/astraceroute	/usr/sbin/astraceroute	netsniff-ng
atftpd	/usr/sbin/atftpd	/usr/sbin/atftpd	atftpd
base64conv	/usr/sbin/base64conv	/usr/lib/john/john-avx512bw-omp	john
besside-ng	/usr/sbin/besside-ng	/usr/sbin/besside-ng	aircrack-ng
biosdecode	/usr/sbin/biosdecode	/usr/sbin/biosdecode	dmidecode
bitlocker2john	/usr/sbin/bitlocker2john	/usr/sbin/bitlocker2john	john
blkdeactivate	/usr/sbin/blkdeactivate	/usr/sbin/blkdeactivate	dmsetup
blkdiscard	/usr/sbin/blkdiscard	/usr/sbin/blkdiscard	util-linux
blkid	/usr/sbin/blkid	/usr/sbin/blkid	util-linux
blockdev	/usr/sbin/blockdev	/usr/sbin/blockdev	util-linux
bluetoothd	/usr/sbin/bluetoothd	/usr/libexec/bluetooth/bluetoothd	bluez
bpfc	/usr/sbin/bpfc	/usr/sbin/bpfc	netsniff-ng
bridge	/usr/sbin/bridge	/usr/sbin/bridge	iproute2
bucts	/usr/sbin/bucts	/usr/sbin/bucts	coreboot-utils
calc_stat	/usr/sbin/calc_stat	/usr/sbin/calc_stat	john
capsh	/usr/sbin/capsh	/usr/sbin/capsh	libcap2-bin
cbfs-compression-tool	/usr/sbin/cbfs-compression-tool	/usr/sbin/cbfs-compression-tool	coreboot-utils
cbfstool	/usr/sbin/cbfstool	/usr/sbin/cbfstool	coreboot-utils
cbmem	/usr/sbin/cbmem	/usr/sbin/cbmem	coreboot-utils
cgdisk	/usr/sbin/cgdisk	/usr/sbin/cgdisk	gdisk
check_forensic	/usr/sbin/check_forensic	/usr/sbin/check_forensic	apache2-utils
chgpasswd	/usr/sbin/chgpasswd	/usr/sbin/chgpasswd	passwd
chntpw	/usr/sbin/chntpw	/usr/sbin/chntpw	chntpw
chpasswd	/usr/sbin/chpasswd	/usr/sbin/chpasswd	passwd
chroot	/usr/sbin/chroot	/usr/sbin/chroot	coreutils
cifs.idmap	/usr/sbin/cifs.idmap	/usr/sbin/cifs.idmap	cifs-utils
cifs.upcall	/usr/sbin/cifs.upcall	/usr/sbin/cifs.upcall	cifs-utils
cprepair	/usr/sbin/cprepair	/usr/sbin/cprepair	john
cryptdisks_start	/usr/sbin/cryptdisks_start	/usr/sbin/cryptdisks_start	cryptsetup
cryptdisks_stop	/usr/sbin/cryptdisks_stop	/usr/sbin/cryptdisks_stop	cryptsetup
cryptsetup	/usr/sbin/cryptsetup	/usr/sbin/cryptsetup	cryptsetup-bin
curvetun	/usr/sbin/curvetun	/usr/sbin/curvetun	netsniff-ng
dcb	/usr/sbin/dcb	/usr/sbin/dcb	iproute2
debian-update-rc.d	/usr/sbin/debian-update-rc.d	/usr/sbin/debian-update-rc.d	init-system-helpers
delgroup	/usr/sbin/delgroup	/usr/sbin/deluser	adduser
deluser	/usr/sbin/deluser	/usr/sbin/deluser	adduser
depmod	/usr/sbin/depmod	/usr/bin/kmod	kmod
devlink	/usr/sbin/devlink	/usr/sbin/devlink	iproute2
dmg2john	/usr/sbin/dmg2john	/usr/sbin/dmg2john	john
dmidecode	/usr/sbin/dmidecode	/usr/sbin/dmidecode	dmidecode
dmsetup	/usr/sbin/dmsetup	/usr/sbin/dmsetup	dmsetup
dmstats	/usr/sbin/dmstats	/usr/sbin/dmsetup	dmsetup
dpkg-preconfigure	/usr/sbin/dpkg-preconfigure	/usr/sbin/dpkg-preconfigure	debconf
dpkg-reconfigure	/usr/sbin/dpkg-reconfigure	/usr/sbin/dpkg-reconfigure	debconf
dpll	/usr/sbin/dpll	/usr/sbin/dpll	iproute2
eapmd5tojohn	/usr/sbin/eapmd5tojohn	/usr/sbin/eapmd5tojohn	john
easside-ng	/usr/sbin/easside-ng	/usr/sbin/easside-ng	aircrack-ng
ectool	/usr/sbin/ectool	/usr/sbin/ectool	coreboot-utils
elogtool	/usr/sbin/elogtool	/usr/sbin/elogtool	coreboot-utils
ethtool	/usr/sbin/ethtool	/usr/sbin/ethtool	ethtool
eventlogadm	/usr/sbin/eventlogadm	/usr/sbin/eventlogadm	samba
faillock	/usr/sbin/faillock	/usr/sbin/faillock	libpam-modules-bin
findfs	/usr/sbin/findfs	/usr/sbin/findfs	util-linux
fixparts	/usr/sbin/fixparts	/usr/sbin/fixparts	gdisk
flashrom	/usr/sbin/flashrom	/usr/sbin/flashrom	flashrom
flowtop	/usr/sbin/flowtop	/usr/sbin/flowtop	netsniff-ng
fmaptool	/usr/sbin/fmaptool	/usr/sbin/fmaptool	coreboot-utils
fsck	/usr/sbin/fsck	/usr/sbin/fsck	util-linux
fsfreeze	/usr/sbin/fsfreeze	/usr/sbin/fsfreeze	util-linux
fstab-decode	/usr/sbin/fstab-decode	/usr/sbin/fstab-decode	sysvinit-utils
fstrim	/usr/sbin/fstrim	/usr/sbin/fstrim	util-linux
gdisk	/usr/sbin/gdisk	/usr/sbin/gdisk	gdisk
genl	/usr/sbin/genl	/usr/sbin/genl	iproute2
genmkvpwd	/usr/sbin/genmkvpwd	/usr/sbin/genmkvpwd	john
get-iab	/usr/sbin/get-iab	/usr/sbin/get-iab	arp-scan
get-oui	/usr/sbin/get-oui	/usr/sbin/get-oui	arp-scan
getcap	/usr/sbin/getcap	/usr/sbin/getcap	libcap2-bin
getpcaps	/usr/sbin/getpcaps	/usr/sbin/getpcaps	libcap2-bin
getty	/usr/sbin/getty	/usr/sbin/agetty	util-linux
gpg2john	/usr/sbin/gpg2john	/usr/lib/john/john-avx512bw-omp	john
groupadd	/usr/sbin/groupadd	/usr/sbin/groupadd	passwd
groupdel	/usr/sbin/groupdel	/usr/sbin/groupdel	passwd
groupmod	/usr/sbin/groupmod	/usr/sbin/groupmod	passwd
grpck	/usr/sbin/grpck	/usr/sbin/grpck	passwd
grpconv	/usr/sbin/grpconv	/usr/sbin/grpconv	passwd
grpunconv	/usr/sbin/grpunconv	/usr/sbin/grpunconv	passwd
